soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear
1.0,29.0,36.0,74.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000074,0.0,1.0
52.0,0.0,22.0,2.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000002,0.0,1.0
50.0,42.0,67.0,68.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000068,0.0,1.0
13.0,28.0,47.0,47.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000047,0.0,1.0
25.0,5.0,25.0,100.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000100,0.0,1.0
62.0,12.0,50.0,4.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000004,0.0,1.0
39.0,13.0,20.0,35.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000035,0.0,1.0
12.0,11.0,68.0,108.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000108,0.0,1.0
62.0,38.0,35.0,70.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000070,0.0,1.0
19.0,0.0,67.0,89.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000089,0.0,1.0
19.0,2.0,41.0,59.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000059,0.0,1.0
33.0,35.0,66.0,24.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000024,0.0,1.0
54.0,11.0,60.0,3.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000003,0.0,1.0
39.0,10.0,58.0,8.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000008,0.0,1.0
20.0,20.0,32.0,26.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000026,0.0,1.0
29.0,9.0,33.0,87.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000087,0.0,1.0
65.0,34.0,27.0,30.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000030,0.0,1.0
80.0,20.0,57.0,87.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000087,0.0,1.0
85.0,24.0,68.0,12.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000012,0.0,1.0
23.0,24.0,58.0,40.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000040,0.0,1.0
63.0,13.0,21.0,50.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000050,0.0,1.0
39.0,32.0,52.0,47.0,19.32,13.76,88.8,77.14,101.14,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000047,0.0,1.0
69.0,25.0,42.0,42.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000042,0.0,1.0
46.0,15.0,53.0,49.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000049,0.0,1.0
23.0,28.0,53.0,39.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000039,0.0,1.0
65.0,15.0,48.0,50.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000050,0.0,1.0
19.0,12.0,37.0,15.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000015,0.0,1.0
48.0,4.0,29.0,17.0,19.59,12.12,95.98,26.09,101.07,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000017,0.0,1.0
32.0,0.0,46.0,14.0,28.56,12.86,46.45,67.94,100.86,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000014,0.0,1.0
80.0,38.0,24.0,104.0,18.2,7.67,96.0,24.24,100.94,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000104,0.0,1.0
19.0,37.0,61.0,0.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000000,0.0,1.0
89.0,30.0,26.0,95.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000095,0.0,1.0
36.0,13.0,30.0,66.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000066,0.0,1.0
36.76384069567168,32.05485738318969,40.8747309728182,,28.800450614344783,,39.80034311428537,,,6.91330064194385,15.93093523197424,97.0,50.0,59.0,,1.0,,,,3.0,1.0
23.0,1.0,26.0,90.0,18.38,6.46,57.03,29.96,101.41,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000090,0.0,1.0
89.0,38.0,57.0,59.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000059,0.0,1.0
87.0,42.0,55.0,48.0,17.82,13.99,96.0,43.64,101.09,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000048,0.0,1.0
35.0,3.0,51.0,9.0,18.57,3.88,75.69,14.89,101.17,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000009,0.0,1.0
42.0,14.0,44.0,65.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000065,0.0,1.0
17.386376864254526,35.27471601170856,32.64691055240501,,41.99542487338929,,25.14568081361561,,,6.335118817394438,7.715464573123775,87.0,54.0,40.0,,1.0,,,,10.0,1.0
5.0,32.0,27.0,28.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000028,0.0,1.0
71.0,2.0,65.0,57.0,19.0,9.46,80.72,23.3,101.3,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000057,0.0,1.0
12.0,26.0,47.0,9.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000009,0.0,1.0
54.1643820865337,24.580908903685067,74.95091144947685,,24.2752742736291,,57.973402284436546,,,7.161258217934993,71.29811498999337,120.0,67.0,67.0,,0.0,,,,18.0,1.0
1.0,27.0,32.0,62.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000062,0.0,1.0
35.0,9.0,21.0,98.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000098,0.0,1.0
41.0,37.0,59.0,107.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000107,0.0,1.0
50.0,37.0,28.0,61.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000061,0.0,1.0
45.0,42.0,32.0,98.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000098,0.0,1.0
1.0,32.0,65.0,67.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000067,0.0,1.0
89.0,35.0,27.0,56.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000056,0.0,1.0
38.0,4.0,55.0,12.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000012,0.0,1.0
42.0,3.0,35.0,25.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000025,0.0,1.0
27.0,44.0,63.0,89.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000089,0.0,1.0
67.0,20.0,52.0,92.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000092,0.0,1.0
49.0,37.0,57.0,43.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000043,0.0,1.0
2.0,40.0,29.0,31.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000031,0.0,1.0
52.0,28.0,60.0,101.0,22.42,5.6,37.72,30.72,100.93,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000101,0.0,1.0
56.0,33.0,35.0,95.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000095,0.0,1.0
9.0,7.0,46.0,42.0,18.0,6.24,96.0,11.65,100.96,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000042,0.0,1.0
66.0,1.0,43.0,33.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000033,0.0,1.0
60.0,23.0,55.0,107.0,18.44,7.64,96.0,16.91,100.96,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000107,0.0,1.0
27.0,13.0,55.0,90.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000090,0.0,1.0
62.0,28.0,53.0,13.0,26.29,14.94,56.22,60.0,101.07,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000013,0.0,1.0
28.0,1.0,21.0,71.0,18.0,8.13,96.0,31.6,101.25,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000071,0.0,1.0
55.0,14.0,29.0,6.0,29.72,15.34,51.2,51.64,100.9,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000006,0.0,1.0
75.0,18.0,20.0,80.0,21.34,7.47,67.87,47.23,101.22,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000080,0.0,1.0
22.0,41.0,44.0,90.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000090,0.0,1.0
90.0,28.0,67.0,27.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000027,0.0,1.0
43.0,36.0,30.0,31.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000031,0.0,1.0
12.0,2.0,59.0,1.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000001,0.0,1.0
75.0,29.0,37.0,61.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000061,0.0,1.0
19.0,33.0,55.0,13.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000013,0.0,1.0
72.0,6.0,28.0,39.0,18.84,8.01,80.38,19.4,101.53,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000039,0.0,1.0
56.0,14.0,33.0,25.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000025,0.0,1.0
36.0,35.0,42.0,59.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000059,0.0,1.0
84.0,9.0,66.0,46.0,26.71,20.11,48.29,88.64,101.09,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000046,0.0,1.0
60.0,24.0,27.0,87.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000087,0.0,1.0
37.0,0.0,29.0,0.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000000,0.0,1.0
53.0,9.0,47.0,68.0,19.36,9.83,91.96,21.43,100.88,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000068,0.0,1.0
83.0,10.0,29.0,30.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000030,0.0,1.0
79.0,41.0,64.0,63.0,23.1,10.86,62.84,58.57,100.92,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000063,0.0,1.0
64.0,6.0,30.0,7.0,30.49,18.84,9.76,75.08,101.46,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000007,0.0,1.0
67.0,1.0,34.0,76.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000076,0.0,1.0
44.0,34.0,53.0,63.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000063,0.0,1.0
78.0,34.0,26.0,46.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000046,0.0,1.0
8.0,2.0,46.0,93.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000093,0.0,1.0
43.0,7.0,22.0,65.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000065,0.0,1.0
59.0,12.0,42.0,60.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000060,0.0,1.0
15.0,23.0,57.0,10.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000010,0.0,1.0
70.24100540807336,21.01968243350794,53.84304615822813,,23.837264901575015,,74.40617822710054,,,7.29141951465413,123.87521406373111,100.0,44.0,48.0,,0.0,,,,16.0,1.0
80.19724256889334,29.388568570251017,94.36742969484597,,27.05867505931086,,94.78084009135355,,,6.250269818390487,184.37079339789668,117.0,57.0,55.0,,0.0,,,,13.0,1.0
42.0,23.0,60.0,94.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000094,0.0,1.0
90.0,43.0,65.0,22.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000022,0.0,1.0
77.0,12.0,31.0,104.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000104,0.0,1.0
20.0,4.0,38.0,73.0,23.57,11.52,54.92,44.44,101.24,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000073,0.0,1.0
37.0,13.0,38.0,104.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000104,0.0,1.0
90.0,1.0,41.0,6.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000006,0.0,1.0
80.0,39.0,43.0,21.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000021,0.0,1.0
41.0,5.0,35.0,81.0,21.72,7.68,66.28,48.76,101.23,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000081,0.0,1.0
72.0,25.0,45.0,18.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000018,0.0,1.0
74.0,23.0,29.0,36.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000036,0.0,1.0
76.0,29.0,49.0,28.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000028,0.0,1.0
57.0,13.0,64.0,13.0,21.44,3.42,37.56,18.79,101.4,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000013,0.0,1.0
72.0,21.0,36.0,10.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000010,0.0,1.0
87.0,9.0,21.0,108.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000108,0.0,1.0
77.0,38.0,28.0,69.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000069,0.0,1.0
86.0,38.0,36.0,62.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000062,0.0,1.0
47.0,31.0,67.0,108.0,19.55,11.14,95.99,22.64,100.95,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000108,0.0,1.0
49.0,28.0,20.0,1.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000001,0.0,1.0
6.0,26.0,35.0,55.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000055,0.0,1.0
48.0,13.0,55.0,81.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000081,0.0,1.0
61.0,36.0,20.0,83.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000083,0.0,1.0
27.0,24.0,34.0,103.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000103,0.0,1.0
79.0,17.0,40.0,79.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000079,0.0,1.0
19.0,31.0,40.0,96.0,32.67,6.9,50.56,18.9,100.92,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000096,0.0,1.0
38.0,25.0,66.0,26.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000026,0.0,1.0
37.0,27.0,68.0,11.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000011,0.0,1.0
81.0,10.0,43.0,84.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000084,0.0,1.0
72.0,5.0,40.0,46.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000046,0.0,1.0
41.0,43.0,54.0,29.0,29.29,3.84,42.58,10.96,101.2,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000029,0.0,1.0
55.0,29.0,41.0,46.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000046,0.0,1.0
77.0,45.0,62.0,38.0,33.03,11.55,26.65,59.1,101.25,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000038,0.0,1.0
24.0,34.0,52.0,84.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000084,0.0,1.0
5.0,35.0,53.0,35.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000035,0.0,1.0
75.0,19.0,61.0,39.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000039,0.0,1.0
42.0,5.0,67.0,24.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000024,0.0,1.0
26.0,4.0,66.0,92.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000092,0.0,1.0
35.0,4.0,67.0,13.0,21.83,10.46,42.84,44.44,101.21,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000013,0.0,1.0
42.0,40.0,57.0,38.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000038,0.0,1.0
7.0,27.0,38.0,47.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000047,0.0,1.0
17.0,14.0,23.0,15.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000015,0.0,1.0
73.0,22.0,34.0,21.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000021,0.0,1.0
86.0,22.0,22.0,43.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000043,0.0,1.0
2.0,36.0,36.0,31.0,35.86,11.22,2.48,53.33,101.36,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000031,0.0,1.0
5.0,34.0,22.0,97.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000097,0.0,1.0
57.0,19.0,29.0,90.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000090,0.0,1.0
77.0,0.0,57.0,6.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000006,0.0,1.0
42.0,18.0,53.0,104.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000104,0.0,1.0
85.0,10.0,42.0,52.0,17.6,7.37,96.0,20.38,100.96,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000052,0.0,1.0
50.0,13.0,57.0,91.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000091,0.0,1.0
19.0,42.0,70.0,5.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000005,0.0,1.0
18.0,29.0,69.0,92.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000092,0.0,1.0
72.0,12.0,38.0,70.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000070,0.0,1.0
24.0,21.0,37.0,109.0,17.47,11.73,96.0,26.81,101.34,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000109,0.0,1.0
53.0,16.0,51.0,26.0,17.11,8.1,82.38,21.43,101.35,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000026,0.0,1.0
37.0,9.0,66.0,77.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000077,0.0,1.0
43.0,7.0,51.0,64.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000064,0.0,1.0
58.0,35.0,56.0,101.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0
84.0,1.0,64.0,101.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0
75.0,10.0,52.0,61.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000061,0.0,1.0
10.72909459479344,33.08530893293333,13.034660453985161,,38.84487292892903,,39.31712760623392,,,6.062926835147454,5.303021332491583,109.0,39.0,50.0,,1.0,,,,3.0,1.0
86.0,22.0,38.0,65.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000065,0.0,1.0
58.0,21.0,52.0,68.0,29.28,15.33,53.92,31.58,101.12,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000068,0.0,1.0
73.0,42.0,43.0,99.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000099,0.0,1.0
53.0,42.0,40.0,56.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000056,0.0,1.0
55.0,16.0,44.0,97.0,28.04,14.78,37.75,76.21,100.98,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000097,0.0,1.0
87.0,14.0,39.0,61.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000061,0.0,1.0
80.0,22.0,62.0,48.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000048,0.0,1.0
4.0,31.0,57.0,52.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000052,0.0,1.0
89.0,12.0,57.0,62.0,16.85,4.45,96.0,8.7,101.2,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000062,0.0,1.0
9.0,1.0,43.0,39.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000039,0.0,1.0
88.0,9.0,34.0,70.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000070,0.0,1.0
22.0,8.0,20.0,35.0,39.09,8.98,2.11,55.94,101.1,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000035,0.0,1.0
42.0,35.0,33.0,32.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000032,0.0,1.0
52.0,20.0,27.0,62.0,18.28,10.12,95.38,22.82,101.0,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000062,0.0,1.0
42.0,43.0,54.0,46.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000046,0.0,1.0
47.0,17.0,34.0,81.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000081,0.0,1.0
68.0,13.0,24.0,109.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000109,0.0,1.0
5.0,24.0,61.0,61.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000061,0.0,1.0
21.0,11.0,22.0,2.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000002,0.0,1.0
90.0,0.0,28.0,55.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000055,0.0,1.0
21.0,12.0,52.0,39.0,30.25,15.94,36.79,80.0,100.95,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000039,0.0,1.0
48.0,36.0,59.0,76.0,18.56,5.92,96.0,23.78,100.78,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000076,0.0,1.0
19.0,19.0,48.0,15.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000015,0.0,1.0
84.0,15.0,64.0,59.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000059,0.0,1.0
24.0,7.0,36.0,105.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000105,0.0,1.0
11.0,42.0,48.0,57.0,36.24,10.26,35.52,49.06,101.08,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000057,0.0,1.0
11.0,18.0,29.0,69.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000069,0.0,1.0
18.0,45.0,22.0,21.0,34.64,13.02,37.1,76.37,100.91,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000021,0.0,1.0
68.0,35.0,35.0,91.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000091,0.0,1.0
66.0,14.0,68.0,57.0,22.68,8.6,78.27,22.72,101.12,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000057,0.0,1.0
21.0,13.0,58.0,2.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000002,0.0,1.0
31.0,25.0,47.0,110.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000110,0.0,1.0
6.0,32.0,56.0,9.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000009,0.0,1.0
63.0,18.0,63.0,58.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000058,0.0,1.0
12.0,35.0,34.0,1.0,19.36,2.78,21.06,17.78,101.4,6.372576327,231.7364957,66.0,60.0,38.0,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000001,0.0,1.0
28.882657015160536,31.53761655478018,42.500183982897056,,30.20196775456237,,53.80866315898732,,,7.404411596504199,30.069651464504467,108.0,51.0,55.0,,1.0,,,,5.0,1.0
79.0,1.0,31.0,39.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000039,0.0,1.0
16.0,2.0,62.0,25.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000025,0.0,1.0
13.0,17.0,40.0,22.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000022,0.0,1.0
29.0,11.0,20.0,47.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000047,0.0,1.0
50.0,45.0,46.0,1.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000001,0.0,1.0
32.0,44.0,64.0,57.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000057,0.0,1.0
60.0,29.0,70.0,83.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000083,0.0,1.0
18.0,28.0,32.0,37.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000037,0.0,1.0
21.0,42.0,29.0,71.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000071,0.0,1.0
2.0,4.0,24.0,24.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000024,0.0,1.0
